Code,Title,Dept,Level,A,B,C,D,F,FX,Pass,Not pass,IP,W,Total,#VALUE!,Gender,Semester,Year,teacher_id
PED 416,Number theory and solving Olympiad problems,PED,0.0,8.0,9.0,4.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,34.0,23.5%   26.5%   11.8%   20.6%   17.6%,1,1,2021,230
PED 432,Educational research methods,PED,0.0,13.0,27.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,45.0,28.9%   60%   2.2%   2.2%   6.7%,1,1,2021,251
PED 438,Writing and defense of the project work,PED,0.0,25.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,83.3%   10%   6.7%   0%   0%,0,1,2021,252
PED 452,Electronics (Robotics),PED,0.0,4.0,13.0,13.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,10.5%   34.2%   34.2%   13.2%   7.9%,0,1,2021,250
PED 460,Pedagogical practice,PED,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100%   0%   0%   0%   0%,0,1,2021,246
PED 466,Pedagogical Practice,PED,0.0,15.0,15.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,44.1%   44.1%   0%   2.9%   8.8%,0,1,2021,246
PED 475,Methodology of teaching Physics and STEM,PED,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100%   0%   0%   0%   0%,0,1,2021,253
PED 496,Research methods in science education,PED,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0%   0%   0%   0%   100%,1,1,2021,254
PED 504,Solving construction problems in the plane and in space,PED,1.0,24.0,30.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,60.0,40%   50%   1.7%   3.3%   5%,0,1,2021,255
PED 509,Assessment methods in Math Education,PED,1.0,6.0,21.0,29.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,60.0,10%   35%   48.3%   1.7%   5%,0,1,2021,256
PED 510,Teaching Practice,PED,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,40%   0%   0%   0%   60%,0,1,2021,232
PED 514,Formation of functional literacy in mathematics,PED,1.0,35.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,59.0,59.3%   30.5%   5.1%   0%   5.1%,0,1,2021,257
PED 544,Research Methods,PED,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0%   20%   40%   0%   40%,0,1,2021,253
PED 550,Modern programming languages,PED,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,20%   0%   0%   20%   60%,0,1,2021,177
PED 551,Basics of preparing research projects,PED,0.0,12.0,15.0,20.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,59.0,20.3%   25.4%   33.9%   1.7%   18.6%,0,1,2021,258
PED 554,Tertiary Teaching,PED,0.0,62.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,64.0,96.9%   0%   0%   0%   3.1%,1,1,2021,239
PED 570,Mathematics,PED,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,60%   0%   0%   0%   40%,0,1,2021,247
PED 572,Selected chapters of optics and solid state physics,PED,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0%   40%   20%   0%   40%,0,1,2021,253
PED 576,Methods of solving complex physics problems,PED,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0%   40%   20%   0%   40%,0,1,2021,237
PED 618,Scientific & research Study 5,PED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0%   0%   0%   0%   0%,1,1,2021,259
PED 632,Academic writing,PED,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,33.3%   0%   0%   33.3%   33.3%,1,1,2021,260
PED 634,Scientific Researches Technology,PED,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,66.7%   0%   0%   0%   33.3%,0,1,2021,255
PED 636,Teaching practice,PED,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100%   0%   0%   0%   0%,1,1,2021,259
PHT 114,Modern Kazakh language: phonetics and phonology,PED,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.6%   42.9%   28.6%   0%   0%,1,1,2021,114
PHT 116,Working with media texts,PED,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,50%   25%   25%   0%   0%,1,1,2021,116
PHT 118,Kazakh folklore,PED,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,45.5%   54.5%   0%   0%   0%,1,1,2021,111
PRE 101,Children Psycology,PED,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100%   0%   0%   0%   0%,1,1,2021,261
PRE 103,Early and preschool education,PED,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100%   0%   0%   0%   0%,1,1,2021,261
PRE 104,Educational practice (Pedagogy ),PED,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100%   0%   0%   0%   0%,1,1,2021,261
PRI 102,Children's literature and expressive reading,PED,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100%   0%   0%   0%   0%,1,1,2021,111
PRI 103,Fundamentals of the modern Kazakh language,PED,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25%   75%   0%   0%   0%,1,1,2021,120
PRI 216,Educational practice (Kazakh language),PED,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100%   0%   0%   0%   0%,1,1,2021,120
PSY 104,Principles of psychophysiology in education,PED,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100%   0%   0%   0%   0%,1,1,2021,261
PSY 107,Basics of psychology,PED,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100%   0%   0%   0%   0%,1,1,2021,239
SPS 102,Self-knowledge: theory and practice,PED,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.3%   16.7%   0%   0%   0%,0,1,2021,262
SPS 104,Social pedagogy,PED,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0%   55.6%   44.4%   0%   0%,1,1,2021,263
TFL 109,Academic Listening and Note-Taking,PED,0.0,5.0,23.0,15.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,60.0,8.3%   38.3%   25%   13.3%   15%,1,1,2021,60
TFL 109,Academic Listening and Note-Taking,PED,0.0,2.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,9.1%   36.4%   27.3%   18.2%   9.1%,1,1,2021,264
TFL 109,Academic Listening and Note-Taking,PED,0.0,4.0,10.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,14.8%   37%   33.3%   7.4%   7.4%,1,1,2021,265
TFL 109,Academic Listening and Note-Taking,PED,0.0,10.0,16.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,25.6%   41%   20.5%   5.1%   7.7%,1,1,2021,266
TFL 120,Foreign language (В1) ENGLISH - 2,PED,0.0,7.0,15.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,15.2%   32.6%   34.8%   8.7%   8.7%,1,1,2021,264
TFL 120,Foreign language (В1) ENGLISH - 2,PED,0.0,7.0,17.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14%   34%   34%   18%   0%,1,1,2021,267
TFL 120,Foreign language (В1) ENGLISH - 2,PED,0.0,4.0,20.0,11.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,45.0,8.9%   44.4%   24.4%   13.3%   8.9%,1,1,2021,265
TFL 120,Foreign language (В1) ENGLISH - 2,PED,0.0,31.0,30.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,42.5%   41.1%   13.7%   1.4%   1.4%,1,1,2021,268
TFL 120,Foreign language (В1) ENGLISH - 2,ENG,0.0,12.0,33.0,23.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,78.0,15.4%   42.3%   29.5%   2.6%   10.3%,1,1,2021,269
TFL 120,Foreign language (В1) ENGLISH - 2,PED,0.0,12.0,33.0,23.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,78.0,15.4%   42.3%   29.5%   2.6%   10.3%,1,1,2021,269
TFL 120,Foreign language (В1) ENGLISH - 2,PED,0.0,41.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,89.1%   8.7%   0%   2.2%   0%,0,1,2021,270
TFL 120,Foreign language (В1) ENGLISH - 2,ENG,0.0,10.0,12.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,25%   30%   22.5%   17.5%   5%,0,1,2021,271
TFL 156,Reading and Writing 2,PED,0.0,16.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,66.7%   20.8%   4.2%   8.3%   0%,1,1,2021,272
TFL 156,Reading and Writing 2,PED,0.0,5.0,10.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,20%   40%   28%   8%   4%,1,1,2021,267
TFL 156,Reading and Writing 2,PED,0.0,30.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,62.5%   31.3%   2.1%   2.1%   2.1%,0,1,2021,273
TFL 156,Reading and Writing 2,PED,0.0,29.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,65.9%   27.3%   6.8%   0%   0%,1,1,2021,268
TFL 156,Reading and Writing 2,PED,0.0,9.0,8.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,28.0,32.1%   28.6%   21.4%   0%   17.9%,1,1,2021,274
TFL 156,Reading and Writing 2,PED,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,41.7%   58.3%   0%   0%   0%,1,1,2021,266
TFL 156,Reading and Writing 2,PED,1.0,15.0,46.0,48.0,16.0,5.0,9.0,0.0,0.0,0.0,0.0,139.0,10.8%   33.1%   34.5%   11.5%   10.1%,0,1,2021,275
TFL 156,Reading and Writing 2,PED,0.0,4.0,9.0,6.0,6.0,3.0,4.0,0.0,0.0,0.0,1.0,33.0,12.1%   27.3%   18.2%   18.2%   21.2%,1,1,2021,276
TFL 226,Major Foreign language [English B2] in Intercultural Communication Contexts - 2,PED,0.0,1.0,28.0,20.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,63.0,1.6%   44.4%   31.7%   12.7%   9.5%,1,1,2021,277
TFL 226,Major Foreign language [English B2] in Intercultural Communication Contexts - 2,PED,0.0,3.0,2.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,15.8%   10.5%   47.4%   10.5%   15.8%,0,1,2021,278
TFL 226,Major Foreign language [English B2] in Intercultural Communication Contexts - 2,PED,0.0,23.0,26.0,7.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,65.0,35.4%   40%   10.8%   9.2%   4.6%,0,1,2021,273
TFL 226,Major Foreign language [English B2] in Intercultural Communication Contexts - 2,PED,0.0,5.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.7%   56.5%   13%   8.7%   0%,0,1,2021,279
TFL 226,Major Foreign language [English B2] in Intercultural Communication Contexts - 2,PED,0.0,22.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,47.8%   45.7%   6.5%   0%   0%,1,1,2021,266
TFL 226,Major Foreign language [English B2] in Intercultural Communication Contexts - 2,PED,0.0,5.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,31.3%   18.8%   31.3%   12.5%   6.3%,0,1,2021,271
TFL 226,Major Foreign language [English B2] in Intercultural Communication Contexts - 2,PED,0.0,5.0,23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,12.2%   56.1%   29.3%   2.4%   0%,1,1,2021,280
TFL 234,Second Fl(3)-French (A2),PED,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0%   0%   0%   100%   0%,1,1,2021,99
TFL 247,Second FL(2)-Turkish (A2-B1),PED,1.0,15.0,13.0,9.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,53.0,28.3%   24.5%   17%   20.8%   9.4%,1,1,2021,213
TFL 251,Second FL(2)-Chinese (A2),PED,0.0,16.0,6.0,8.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,40.0,40%   15%   20%   10%   12.5%,1,1,2021,281
TFL 253,Second Fl(2)-French (A2),PED,0.0,12.0,22.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,27.9%   51.2%   9.3%   9.3%   2.3%,1,1,2021,282
TFL 253,Second Fl(2)-French (A2),PED,0.0,2.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,13.3%   40%   13.3%   20%   13.3%,1,1,2021,99
TFL 253,Second Fl(2)-French (A2),PED,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.7%   33.3%   25%   0%   0%,1,1,2021,283
TFL 255,Second FL(2)-Korean (A2),PED,0.0,41.0,23.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,56.2%   31.5%   11%   0%   1.4%,1,1,2021,284
TFL 257,Second FL(2)-German (A2),PED,0.0,18.0,14.0,10.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,51.0,35.3%   27.5%   19.6%   5.9%   11.8%,1,1,2021,285
TFL 260,Theory of Language: Grammar and Phonetics,PED,0.0,5.0,37.0,29.0,23.0,8.0,7.0,0.0,0.0,0.0,0.0,109.0,4.6%   33.9%   26.6%   21.1%   13.8%,1,1,2021,286
TFL 260,Theory of Language: Grammar and Phonetics,PED,0.0,109.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,76.2%   21.7%   1.4%   0.7%   0%,1,1,2021,287
TFL 312,Teaching English to Young Learners,PED,0.0,9.0,34.0,18.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,73.0,12.3%   46.6%   24.7%   11%   5.5%,0,1,2021,279
TFL 312,Teaching English to Young Learners,PED,0.0,13.0,30.0,34.0,26.0,11.0,11.0,0.0,0.0,0.0,0.0,125.0,10.4%   24%   27.2%   20.8%   17.6%,1,1,2021,288
TFL 318,Second FL(4)-Turkish (B1),PED,1.0,3.0,7.0,7.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,33.0,9.1%   21.2%   21.2%   30.3%   18.2%,1,1,2021,213
TFL 322,Second FL(4)-Chinese (B1),PED,0.0,7.0,3.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,26.9%   11.5%   38.5%   19.2%   3.8%,1,1,2021,281
TFL 324,Second Fl(4)-French (B1),PED,0.0,13.0,16.0,10.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,55.0,23.6%   29.1%   18.2%   16.4%   12.7%,1,1,2021,99
TFL 328,Educational Psychology,PED,0.0,154.0,78.0,23.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,264.0,58.3%   29.5%   8.7%   0.4%   3%,1,1,2021,289
TFL 330,Second FL(4)-Korean (B1),PED,0.0,21.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,37.0,56.8%   29.7%   5.4%   0%   8.1%,1,1,2021,284
TFL 330,Second FL(4)-Korean (B1),PED,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,53.8%   46.2%   0%   0%   0%,0,1,2021,290
TFL 332,Professional Development in TESOL (B2-C1),PED,0.0,6.0,15.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,16.2%   40.5%   24.3%   13.5%   5.4%,0,1,2021,291
TFL 332,Professional Development in TESOL (B2-C1),PED,0.0,13.0,60.0,19.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,96.0,13.5%   62.5%   19.8%   2.1%   2.1%,1,1,2021,292
TFL 332,Professional Development in TESOL (B2-C1),PED,0.0,30.0,23.0,13.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,75.0,40%   30.7%   17.3%   6.7%   5.3%,1,1,2021,293
TFL 335,Methods of Foreign Language Teaching,PED,0.0,1.0,13.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,4%   52%   24%   16%   4%,1,1,2021,294
TFL 335,Methods of Foreign Language Teaching,PED,0.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24%   72%   4%   0%   0%,1,1,2021,277
TFL 335,Methods of Foreign Language Teaching,PED,0.0,13.0,37.0,12.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,77.0,16.9%   48.1%   15.6%   9.1%   10.4%,1,1,2021,286
TFL 335,Methods of Foreign Language Teaching,PED,0.0,41.0,29.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,54.7%   38.7%   4%   1.3%   1.3%,1,1,2021,274
TFL 335,Methods of Foreign Language Teaching,PED,0.0,22.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,46.8%   36.2%   17%   0%   0%,1,1,2021,293
TFL 366,Introduction to Research in Applied Linguistics,PED,1.0,11.0,39.0,8.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,71.0,15.5%   54.9%   11.3%   8.5%   9.9%,1,1,2021,295
TFL 366,Introduction to Research in Applied Linguistics,PED,0.0,10.0,53.0,38.0,19.0,2.0,10.0,0.0,0.0,0.0,0.0,132.0,7.6%   40.2%   28.8%   14.4%   9.1%,1,1,2021,182
TFL 371,Second FL(5)-Chinese (B1),PED,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0%   0%   0%   0%   100%,1,1,2021,281
TFL 372,Second FL(4)-German (B1),PED,0.0,1.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,5.9%   23.5%   35.3%   23.5%   11.8%,1,1,2021,296
TFL 372,Second FL(4)-German (B1),PED,0.0,11.0,10.0,9.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,28.9%   26.3%   23.7%   15.8%   5.3%,1,1,2021,285
TFL 373,Second Fl(5)-French (B1),PED,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3%   66.7%   0%   0%   0%,1,1,2021,99
TFL 375,Second FL(5)-Turkish (B1-B2),PED,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100%   0%   0%   0%   0%,1,1,2021,213
TFL 380,Inclusive Education,PED,0.0,40.0,47.0,31.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,126.0,31.7%   37.3%   24.6%   4%   2.4%,1,1,2021,297
TFL 384,Value-based Education,PED,0.0,12.0,37.0,26.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,91.0,13.2%   40.7%   28.6%   6.6%   11%,1,1,2021,286
TFL 388,Media Literacy,PED,0.0,22.0,12.0,11.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,55.0,40%   21.8%   20%   12.7%   5.5%,1,1,2021,297
TFL 388,Media Literacy,PED,1.0,42.0,27.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,83.0,50.6%   32.5%   8.4%   1.2%   7.2%,1,1,2021,59
TFL 388,Media Literacy,PED,0.0,6.0,9.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,27.0,22.2%   33.3%   7.4%   25.9%   11.1%,1,1,2021,242
TFL 392,Teaching Intercultural Communication in English,PED,0.0,25.0,11.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,49.0,51%   22.4%   14.3%   2%   10.2%,1,1,2021,298
TFL 439,Practice of English Language Teaching: Peer Teaching,PED,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90%   10%   0%   0%   0%,1,1,2021,59
TFL 503,"Discourse, Culture and Communication in Language Teaching",PED,1.0,36.0,12.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,66.7%   22.2%   1.9%   5.6%   3.7%,1,1,2021,299
TFL 522,Teaching Practice,PED,0.0,50.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,87.7%   3.5%   5.3%   0%   3.5%,0,1,2021,300
TFL 536,Advanced English for Academic Purposes (C1-C2),PED,1.0,24.0,11.0,12.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,55.0,43.6%   20%   21.8%   5.5%   9.1%,1,1,2021,260
TFL 538,Tertiary Teaching: Special Issues of TEFL Pedagogy in Higher Education,PED,1.0,4.0,27.0,14.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,52.0,7.7%   51.9%   26.9%   5.8%   7.7%,1,1,2021,301
TFL 539,History and Philosophy of Science (of Applied Linguistics and TEFL),PED,1.0,18.0,25.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,36%   50%   4%   6%   4%,1,1,2021,299
TFL 542,TEFL Curriculum Design and Materials Evaluation,PED,1.0,9.0,28.0,9.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,55.0,16.4%   50.9%   16.4%   9.1%   7.3%,1,1,2021,301
TFL 554,Foreign Language (for specific purposes),PED,1.0,13.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,44.8%   44.8%   3.4%   0%   6.9%,0,1,2021,302
TFL 562,Mentorship in TEFL Practicum,PED,1.0,41.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,75.9%   18.5%   3.7%   0%   1.9%,0,1,2021,302
TFL 734,Management and Leadership in Language Education,PED,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60%   40%   0%   0%   0%,1,1,2021,303
TFL 736,Graduate Seminars: Research Proposal Presentations,PED,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0%   0%   0%   0%   0%,1,1,2021,303
TFL 740,CLIL Approach and Project-Based Learning in Higher Education,PED,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100%   0%   0%   0%   0%,1,1,2021,304
TFL 742,Teaching practice-2,PED,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0%   0%   0%   0%   0%,0,1,2021,305
TFL 832,Graduate Seminars: Research Article Presentations -2,PED,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0%   0%   0%   0%   0%,1,1,2021,303
TRA 241,Introduction to Interpreting,PED,0.0,6.0,14.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,23.1%   53.8%   7.7%   3.8%   11.5%,1,1,2021,60
TRA 301,Practice of Literary Translation (Kazakh/ Russian/ English),PED,0.0,7.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,50%   21.4%   7.1%   14.3%   7.1%,1,1,2021,287
TRA 325,Audiovisual translation,PED,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,50%   42.9%   0%   0%   7.1%,1,1,2021,60
TRA 330,Computer-Assisted Translation,PED,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,85.7%   7.1%   0%   0%   7.1%,1,1,2021,60
TRA 335,Simultaneous Interpreting,PED,0.0,6.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,31.6%   36.8%   15.8%   0%   15.8%,0,1,2021,306
TRA 406,Professional practice,PED,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,97.1%   0%   0%   2.9%   0%,1,1,2021,60
TUR 101,Turkish Language 1,BS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0%   0%   0%   0%   0%,0,1,2021,201
