Code,Title,Dept,Level,A,B,C,D,F,FX,Pass,Not pass,IP,W,Total,#VALUE!,Gender,Semester,Year,teacher_id
IRN 346,Contemporary system of international relations,LAW,0,6,6,4,9,6,2,0,0,0,0,33,18.2%   18.2%   12.1%   27.3%   24.2%,1,2,2021,96
TFL 554,Foreign Language (for specific purposes),PED,1,50,17,1,2,0,3,0,0,0,0,73,68.5%   23.3%   1.4%   2.7%   4.1%,0,2,2021,302
JUR 101,Introduction to Journalism,LAW,0,16,29,6,3,1,1,0,0,0,0,56,28.6%   51.8%   10.7%   5.4%   3.6%,1,2,2021,106
JUR 227,Mediadesign,LAW,0,8,2,0,1,1,2,0,0,0,0,14,57.1%   14.3%   0%   7.1%   21.4%,1,2,2021,106
JUR 352,Theory of Mass-communication,LAW,0,5,7,2,0,0,2,0,0,0,0,16,31.3%   43.8%   12.5%   0%   12.5%,1,2,2021,106
CSS 464,FAANG,ENG,0,6,21,13,6,9,0,0,0,0,0,55,10.9%   38.2%   23.6%   10.9%   16.4%,0,2,2021,371
JUR 241,Language and style of mass media,LAW,0,8,14,4,3,3,5,0,0,0,0,37,21.6%   37.8%   10.8%   8.1%   21.6%,1,2,2021,103
JUR 358,Art of writing,LAW,0,16,10,4,2,2,1,0,0,0,0,35,45.7%   28.6%   11.4%   5.7%   8.6%,1,2,2021,103
JUR 508,Media and Law,LAW,0,14,2,0,0,0,0,0,0,0,0,16,87.5%   12.5%   0%   0%   0%,1,2,2021,103
MDE 154,Module of Social and Political Knowledge (Psychology),MDE,0,336,2,3,2,1,4,0,0,0,0,348,96.6%   0.6%   0.9%   0.6%   1.4%,1,2,2021,217
MDE 169,Social psychology,MDE,0,69,47,43,0,4,3,0,0,0,0,166,41.6%   28.3%   25.9%   0%   4.2%,1,2,2021,217
CSS 152,Physics 1,ENG,0,20,11,27,18,25,31,0,0,0,1,133,15%   8.3%   20.3%   13.5%   42.1%,0,2,2021,79
CSS 152,Physics 1,BS,0,20,11,27,18,25,31,0,0,0,1,133,15%   8.3%   20.3%   13.5%   42.1%,0,2,2021,79
PED 113,Introductory Physics&Terminology,PED,0,23,21,4,0,0,0,0,0,0,0,48,47.9%   43.8%   8.3%   0%   0%,0,2,2021,253
PED 475,Methodology of teaching Physics and STEM,PED,0,7,11,8,5,0,4,0,0,0,0,35,20%   31.4%   22.9%   14.3%   11.4%,0,2,2021,253
MDE 186,Political Science,MDE,0,132,9,10,1,0,15,0,0,0,0,167,79%   5.4%   6%   0.6%   9%,0,2,2021,224
MDE 113,Kazakh Language 1 (B1 level),MDE,0,18,57,58,29,2,8,0,0,0,0,172,10.5%   33.1%   33.7%   16.9%   5.8%,0,2,2021,193
MDE 107,Foreign Language 1 (General English - A1 level),MDE,0,27,28,1,0,0,3,0,0,0,0,59,45.8%   47.5%   1.7%   0%   5.1%,1,2,2021,372
CSS 215,Introduction to Algorithms,ENG,0,4,19,37,22,0,0,0,0,0,0,82,4.9%   23.2%   45.1%   26.8%   0%,0,2,2021,81
CSS 224,Programming abstractions,ENG,0,8,10,12,15,0,1,0,0,0,0,46,17.4%   21.7%   26.1%   32.6%   2.2%,0,2,2021,81
CSS 324,Introduction to Machine Learning,ENG,1,3,6,2,3,0,8,0,0,0,0,22,13.6%   27.3%   9.1%   13.6%   36.4%,0,2,2021,15
MAT 213,Introduction to real analysis,ENG,1,5,1,3,2,0,1,0,0,0,0,12,41.7%   8.3%   25%   16.7%   8.3%,0,2,2021,15
PED 357,Algorithms and Olympic Programming,PED,1,2,8,10,9,1,5,0,0,0,0,35,5.7%   22.9%   28.6%   25.7%   17.1%,0,2,2021,247
MDE 172,Philosophy,MDE,1,276,41,8,9,8,12,0,0,0,0,354,78%   11.6%   2.3%   2.5%   5.6%,0,2,2021,220
MDE 501,History and Philosophy of Science,MDE,1,92,35,12,5,0,25,0,0,0,0,169,54.4%   20.7%   7.1%   3%   14.8%,0,2,2021,220
MAN 555,Strategic management,BS,1,10,1,1,0,0,0,0,0,0,0,12,83.3%   8.3%   8.3%   0%   0%,0,2,2021,373
MAN 815,Research Methods,BS,1,0,1,0,0,0,0,0,0,0,0,1,0%   100%   0%   0%   0%,0,2,2021,373
CSS 206,Database Management Systems 1,ENG,1,32,16,14,7,4,4,0,0,0,1,78,41%   20.5%   17.9%   9%   10.3%,0,2,2021,374
INF 202,Database Management Systems 1,ENG,1,59,52,27,6,7,1,0,0,0,0,152,38.8%   34.2%   17.8%   3.9%   5.3%,0,2,2021,374
MAN 413,Data Analysis in Business and Economics,BS,1,46,22,47,2,3,20,0,0,0,0,140,32.9%   15.7%   33.6%   1.4%   16.4%,0,2,2021,66
MDE 131,Turkish Language 1 (А1 level),MDE,0,218,101,12,2,0,9,0,0,0,0,342,63.7%   29.5%   3.5%   0.6%   2.6%,0,2,2021,207
MDE 133,Turkish Language 3 (А2 level),MDE,0,20,43,27,19,0,6,0,0,0,0,115,17.4%   37.4%   23.5%   16.5%   5.2%,0,2,2021,207
MDE 135,Turkish Language 1 (B1 level),MDE,0,4,20,5,0,0,0,0,0,0,0,29,13.8%   69%   17.2%   0%   0%,0,2,2021,207
MAT 154,Mathematics for Computer Science 2,ENG,0,0,0,17,23,5,11,0,0,0,2,58,0%   0%   29.3%   39.7%   27.6%,0,2,2021,375
MAT 253,Mathematics for Computer Science 3,ENG,0,0,0,0,6,0,1,0,0,0,0,7,0%   0%   0%   85.7%   14.3%,0,2,2021,375
TFL 613,Trending Approaches in TEFL: CLIL and PBL,PED,0,45,11,2,0,0,3,0,0,0,0,61,73.8%   18%   3.3%   0%   4.9%,0,2,2021,376
MDE 123,Russian Language 1 (B1 level),MDE,1,24,39,39,1,3,8,0,0,0,0,114,21.1%   34.2%   34.2%   0.9%   9.6%,1,2,2021,198
MDE 123,Russian Language 1 (B1 level),MDE,1,117,0,0,0,0,0,0,0,0,0,117,100%   0%   0%   0%   0%,1,2,2021,199
KZL 339,Culture of speech and teacher's speaking skills,PED,1,11,11,5,0,0,2,0,0,0,0,29,37.9%   37.9%   17.2%   0%   6.9%,1,2,2021,377
PED 204,Object Oriented Programming,PED,0,4,10,14,0,0,2,0,0,0,1,31,12.9%   32.3%   45.2%   0%   6.5%,1,2,2021,250
PED 345,Digital Design,PED,0,3,24,7,1,0,1,0,0,0,0,36,8.3%   66.7%   19.4%   2.8%   2.8%,1,2,2021,250
PED 433,Multimedia Technologies in Education,PED,0,15,15,4,1,0,1,0,0,0,1,37,40.5%   40.5%   10.8%   2.7%   2.7%,1,2,2021,250
PED 435,Multimedia in education,PED,0,9,15,7,2,0,2,0,0,0,0,35,25.7%   42.9%   20%   5.7%   5.7%,1,2,2021,250
MDE 131,Turkish Language 1 (А1 level),MDE,1,32,57,26,5,0,5,0,0,0,0,125,25.6%   45.6%   20.8%   4%   4%,1,2,2021,208
MDE 133,Turkish Language 3 (А2 level),MDE,1,16,22,27,23,0,3,0,0,0,0,91,17.6%   24.2%   29.7%   25.3%   3.3%,1,2,2021,208
MDE 135,Turkish Language 1 (B1 level),MDE,1,10,5,2,4,0,6,0,0,0,0,27,37%   18.5%   7.4%   14.8%   22.2%,1,2,2021,208
MDE 179,Turkish Language 1 (B1 level),MDE,1,12,2,2,0,0,0,0,0,0,0,16,75%   12.5%   12.5%   0%   0%,1,2,2021,208
MDE 104,Foreign Language 1 (English for Specific Purposes - B2 level),BS,0,10,8,2,0,0,1,0,0,0,0,21,47.6%   38.1%   9.5%   0%   4.8%,1,2,2021,228
MDE 110,Foreign Language 2 (General English - A2+ level),PED,0,18,2,0,0,0,2,0,0,0,0,22,81.8%   9.1%   0%   0%   9.1%,1,2,2021,228
MDE 151,Module of Social and Political Knowledge (Political Science),MDE,0,188,20,2,6,1,21,0,0,0,0,238,79%   8.4%   0.8%   2.5%   9.2%,0,2,2021,215
MDE 152,Module of Social and Political Knowledge (Sociology),MDE,0,272,25,3,12,2,5,0,0,0,0,319,85.3%   7.8%   0.9%   3.8%   2.2%,0,2,2021,215
MDE 153,Module of Social and Political Knowledge (Cultural Studies),MDE,0,158,18,2,3,0,8,0,0,0,0,189,83.6%   9.5%   1.1%   1.6%   4.2%,0,2,2021,215
PED 221,Inorganic chemistry,PED,1,10,17,27,2,0,0,0,0,0,0,56,17.9%   30.4%   48.2%   3.6%   0%,0,2,2021,238
PED 303,Analytical Chemistry,PED,1,14,36,19,7,2,3,0,0,0,0,81,17.3%   44.4%   23.5%   8.6%   6.2%,0,2,2021,238
JUR 134,History of Mass Communication,LAW,0,25,26,1,0,0,1,0,0,0,0,53,47.2%   49.1%   1.9%   0%   1.9%,1,2,2021,378
LAW 121,Fundamentals of civil law,LAW,1,2,12,14,5,1,9,0,0,0,0,43,4.7%   27.9%   32.6%   11.6%   23.3%,0,2,2021,133
LAW 128,Fundamentals of legal thinking and methodology,LAW,1,0,6,5,26,5,5,0,0,0,0,47,0%   12.8%   10.6%   55.3%   21.3%,0,2,2021,133
LAW 405,International arbitration,LAW,1,5,8,7,19,5,8,0,0,0,0,52,9.6%   15.4%   13.5%   36.5%   25%,0,2,2021,133
LAW 537,Actual problems of international commercial arbitration,LAW,1,3,4,0,0,0,0,0,0,0,0,7,42.9%   57.1%   0%   0%   0%,0,2,2021,133
LAW 666,Contract law,LAW,1,5,1,0,0,0,0,0,0,0,0,6,83.3%   16.7%   0%   0%   0%,0,2,2021,133
KZL 129,Introduction to Literature,PED,1,15,12,3,0,0,0,0,0,0,0,30,50%   40%   10%   0%   0%,0,2,2021,117
KZL 541,Patterns of development of literature,PED,1,17,11,0,0,0,1,0,0,0,0,29,58.6%   37.9%   0%   0%   3.4%,0,2,2021,117
KZP 307,Fundamentals of Scientific Research,PED,1,10,13,0,1,0,0,0,0,0,0,24,41.7%   54.2%   0%   4.2%   0%,0,2,2021,117
KZP 423,Eastern Literature,PED,1,11,12,1,2,0,0,0,0,0,0,26,42.3%   46.2%   3.8%   7.7%   0%,0,2,2021,117
CSS 356,Introduction to IoT,ENG,0,1,8,7,2,0,12,0,0,0,0,30,3.3%   26.7%   23.3%   6.7%   40%,0,2,2021,31
CSS 514,Advanced Digital Design,ENG,0,3,4,3,0,0,4,0,0,0,2,16,18.8%   25%   18.8%   0%   25%,0,2,2021,31
CSS 641,IoT in Industry,ENG,0,2,1,4,5,1,4,0,0,0,0,17,11.8%   5.9%   23.5%   29.4%   29.4%,0,2,2021,31
MDE 133,Turkish Language 3 (А2 level),MDE,0,21,51,17,6,1,2,0,0,0,0,98,21.4%   52%   17.3%   6.1%   3.1%,0,2,2021,379
