Code,Subject,Dept,Level,A,B,C,D,FX,F,Pass,Not Pass,IP,W,Total,%,Gender,Semester,Year,teacher_id
PED 314,Optics,PED,0,8,14,7,1,1,0,0,0,0,0,31,25.8%   45.2%   22.6%   3.2%   3.2%,0,1,2022,237
PED 318,Ordinary Differential Equations,PED,0,17,17,9,7,2,7,0,0,0,1,60,28.3%   28.3%   15%   11.7%   15%,1,1,2022,231
PED 321,Web programming,PED,0,28,5,0,0,0,0,0,0,0,0,33,84.8%   15.2%   0%   0%   0%,0,1,2022,483
PED 327,Mathematical statistics,PED,0,10,13,10,11,4,7,0,0,0,1,56,17.9%   23.2%   17.9%   19.6%   19.6%,1,1,2022,482
PED 335,Professional Oriented Foreign Language(CLIL),PED,0,17,28,6,1,0,1,0,0,0,0,53,32.1%   52.8%   11.3%   1.9%   1.9%,1,1,2022,484
PED 336,Environmental chemistry,PED,1,0,22,18,2,0,0,0,0,0,0,42,0%   52.4%   42.9%   4.8%   0%,0,1,2022,238
PED 338,Human Anatomy and Physiology,PED,0,17,36,7,1,0,1,0,0,0,0,62,27.4%   58.1%   11.3%   1.6%   1.6%,0,1,2022,485
PED 341,Computer networks,PED,0,29,0,0,0,0,1,0,0,0,0,30,96.7%   0%   0%   0%   3.3%,0,1,2022,483
PED 343,Operating System and Databases,PED,0,29,1,1,0,0,0,0,0,0,0,31,93.5%   3.2%   3.2%   0%   0%,1,1,2022,481
PED 345,Digital Design,PED,0,21,8,0,0,0,0,0,0,0,0,29,72.4%   27.6%   0%   0%   0%,1,1,2022,481
PED 347,Electricity and magnetism,PED,0,6,8,14,2,3,2,0,0,0,0,35,17.1%   22.9%   40%   5.7%   14.3%,0,1,2022,237
PED 352,Biochemistry (Bioorganic chemistry),PED,0,18,30,6,3,0,0,0,0,0,0,57,31.6%   52.6%   10.5%   5.3%   0%,1,1,2022,480
PED 356,Discrete Mathematics,PED,0,20,16,5,11,1,6,0,0,0,1,60,33.3%   26.7%   8.3%   18.3%   11.7%,1,1,2022,249
PED 359,History of Mathematics,PED,0,43,8,15,10,0,1,0,0,0,0,77,55.8%   10.4%   19.5%   13%   1.3%,1,1,2022,486
PED 380,Methods of teaching mathematics and STEM,PED,0,28,32,0,1,0,4,0,0,0,0,65,43.1%   49.2%   0%   1.5%   6.2%,0,1,2022,236
PED 407,Genetics,PED,0,9,31,11,1,0,0,0,0,0,0,52,17.3%   59.6%   21.2%   1.9%   0%,0,1,2022,485
PED 426,Solving olympiad problems in chemistry,PED,1,20,22,19,6,1,4,0,0,0,0,72,27.8%   30.6%   26.4%   8.3%   6.9%,1,1,2022,487
PED 433,Multimedia Technologies in Education,PED,0,37,5,1,1,0,7,0,0,0,0,51,72.5%   9.8%   2%   2%   13.7%,1,1,2022,481
PED 435,Multimedia in education,PED,0,35,0,0,0,0,0,0,0,0,0,35,100%   0%   0%   0%   0%,0,1,2022,483
PED 436,Management in education,PED,0,77,39,11,5,1,8,0,0,0,0,141,54.6%   27.7%   7.8%   3.5%   6.4%,1,1,2022,47
PED 437,Criteria-based assessment technology,PED,0,28,14,47,35,12,5,0,0,0,0,141,19.9%   9.9%   33.3%   24.8%   12.1%,0,1,2022,246
PED 441,Methodology of teaching Informatics,PED,0,35,0,0,0,0,0,0,0,0,0,35,100%   0%   0%   0%   0%,0,1,2022,483
PED 445,Solving Olympiad Problems in Physics,PED,1,1,8,13,9,1,1,0,0,0,0,33,3%   24.2%   39.4%   27.3%   6.1%,0,1,2022,232
PED 450,Teaching students to solve Olympiad problems,PED,0,12,7,4,1,3,5,0,0,0,0,32,37.5%   21.9%   12.5%   3.1%   25%,1,1,2022,482
PED 455,Improving the methodical training of future teachers.,PED,0,13,8,5,3,0,3,0,0,0,0,32,40.6%   25%   15.6%   9.4%   9.4%,0,1,2022,246
PED 474,Methods of teaching chemistry and STEM,PED,1,20,39,8,2,1,3,0,0,0,0,73,27.4%   53.4%   11%   2.7%   5.5%,1,1,2022,241
PED 475,Methodology of teaching Physics and STEM,PED,0,33,1,0,0,0,0,0,0,0,0,34,97.1%   2.9%   0%   0%   0%,0,1,2022,478
PED 478,Methods of teaching biologyand and STEM,PED,0,60,6,1,4,0,3,0,0,0,0,74,81.1%   8.1%   1.4%   5.4%   4.1%,0,1,2022,233
PED 488,Inclusive Education,PED,0,20,23,10,2,0,3,0,0,0,0,58,34.5%   39.7%   17.2%   3.4%   5.2%,1,1,2022,407
PED 505,Training to solve complex problems,PED,1,12,0,0,0,0,4,0,0,0,0,16,75%   0%   0%   0%   25%,0,1,2022,257
PED 510,Teaching Practice,PED,1,24,28,0,0,0,3,0,0,0,0,55,43.6%   50.9%   0%   0%   5.5%,0,1,2022,257
PED 515,Research scientific training,PED,1,0,0,0,0,0,0,3,0,0,0,3,0%   0%   0%   0%   0%,0,1,2022,232
PED 519,Scientific Research Methods and data analysis,PED,0,23,17,6,2,2,9,0,0,0,0,59,39%   28.8%   10.2%   3.4%   18.6%,0,1,2022,258
PED 521,Geometry Teaching methods,PED,1,38,14,2,0,0,5,0,0,0,0,59,64.4%   23.7%   3.4%   0%   8.5%,0,1,2022,255
PED 522,Psychology of Management,PED,0,9,12,2,0,0,4,0,0,0,0,27,33.3%   44.4%   7.4%   0%   14.8%,1,1,2022,289
PED 540,Assessment methods,PED,0,4,2,2,0,0,1,0,0,0,0,9,44.4%   22.2%   22.2%   0%   11.1%,0,1,2022,258
PED 555,STEAM education,PED,1,6,22,14,6,1,9,0,0,0,0,58,10.3%   37.9%   24.1%   10.3%   17.2%,0,1,2022,256
PED 561,Selected Chapters of mechanics and molecular physics,PED,1,0,2,5,3,0,1,0,0,0,0,11,0%   18.2%   45.5%   27.3%   9.1%,0,1,2022,232
PED 565,"Selected Chapters of atomic physics, electricity and magnetism",PED,0,0,3,4,2,0,2,0,0,0,0,11,0%   27.3%   36.4%   18.2%   18.2%,0,1,2022,237
PED 584,Methods of conducting a physical experiment in higher education institutions,PED,0,0,1,2,0,0,0,0,0,0,0,3,0%   33.3%   66.7%   0%   0%,0,1,2022,237
PED 585,Solving problems with informal technology,PED,1,12,0,0,0,0,4,0,0,0,0,16,75%   0%   0%   0%   25%,0,1,2022,257
PED 607,Data analysis in research,PED,0,0,3,0,0,0,0,0,0,0,0,3,0%   100%   0%   0%   0%,0,1,2022,258
PED 700,Research Methods,PED,1,1,0,0,0,0,0,0,0,0,0,1,100%   0%   0%   0%   0%,0,1,2022,255
PED 702,Methodological foundations of solving mathematical problems in modern time,PED,1,1,0,0,0,0,0,0,0,0,0,1,100%   0%   0%   0%   0%,0,1,2022,257
PED 704,Philosophy and Methodology of pedagogy,PED,1,1,0,0,0,0,0,0,0,0,0,1,100%   0%   0%   0%   0%,0,1,2022,255
PED 801,Scientific & Research Practice,PED,0,0,2,0,0,0,0,0,0,0,0,2,0%   100%   0%   0%   0%,0,1,2022,236
PHT 107,Basics of writing,PED,1,7,5,1,0,0,1,0,0,0,0,14,50%   35.7%   7.1%   0%   7.1%,1,1,2022,116
PHT 123,Introduction to linguistics,PED,1,1,5,5,1,0,1,0,0,0,0,13,7.7%   38.5%   38.5%   7.7%   7.7%,1,1,2022,120
PHT 201,Lexicology and lexicography of the modern Kazakh language,PED,1,3,3,0,1,0,0,0,0,0,0,7,42.9%   42.9%   0%   14.3%   0%,1,1,2022,120
PHT 211,New genres in modern literature,PED,1,1,5,1,0,0,0,0,0,0,0,7,14.3%   71.4%   14.3%   0%   0%,1,1,2022,118
PHT 215,Ancient literature,PED,0,1,5,1,0,0,0,0,0,0,0,7,14.3%   71.4%   14.3%   0%   0%,1,1,2022,122
PRE 201,Age physiology and hygiene of preschool,PED,0,2,7,0,1,0,0,0,0,0,0,10,20%   70%   0%   10%   0%,1,1,2022,113
PRE 205,Professional oriented foreign language,PED,0,0,9,1,1,1,0,0,0,0,0,12,0%   75%   8.3%   8.3%   8.3%,1,1,2022,263
PRE 413,Game therapy,PED,0,9,1,0,0,0,0,0,0,0,0,10,90%   10%   0%   0%   0%,1,1,2022,488
PRI 110,Professional Development and Teacher Leadership,PED,1,2,4,0,0,0,0,0,0,0,0,6,33.3%   66.7%   0%   0%   0%,1,1,2022,304
PRI 215,Theory of Educational Work,PED,1,1,4,1,0,0,0,0,0,0,0,6,16.7%   66.7%   16.7%   0%   0%,1,1,2022,119
PSY 201,Diversity and inclusive practice with children and adolescents,PED,0,1,2,0,0,0,0,0,0,0,0,3,33.3%   66.7%   0%   0%   0%,1,1,2022,407
PSY 405,Assessment criteria technologies,PED,1,3,3,0,0,0,0,0,0,0,0,6,50%   50%   0%   0%   0%,1,1,2022,111
SPS 103,Introduction to the pedagogical profession,PED,0,6,54,12,1,0,0,0,0,0,1,74,8.1%   73%   16.2%   1.4%   0%,1,1,2022,407
SPS 105,Educational practice (Introduction to the pedagogical profession),PED,0,28,25,1,0,0,0,0,0,0,0,54,51.9%   46.3%   1.9%   0%   0%,1,1,2022,407
SPS 201,Physiology of school age,PED,0,1,5,0,0,0,0,0,0,0,0,6,16.7%   83.3%   0%   0%   0%,1,1,2022,113
SPS 205,Professional oriented foreign language,PED,0,0,6,0,0,0,0,0,0,0,0,6,0%   100%   0%   0%   0%,1,1,2022,263
SPS 207,Ethnopedagogy,PED,1,0,4,3,0,0,0,0,0,0,0,7,0%   57.1%   42.9%   0%   0%,1,1,2022,118
TFL 109,Academic Listening and Note-Taking,PED,0,3,33,42,35,22,18,0,0,0,2,155,1.9%   21.3%   27.1%   22.6%   25.8%,1,1,2022,264
TFL 129,Reading and Writing 1,PED,0,8,24,7,3,3,4,0,0,0,0,49,16.3%   49%   14.3%   6.1%   14.3%,1,1,2022,489
TFL 129,Reading and Writing 1,PED,0,18,17,9,3,0,2,0,0,0,0,49,36.7%   34.7%   18.4%   6.1%   4.1%,1,1,2022,298
TFL 129,Reading and Writing 1,PED,0,26,13,5,2,2,0,0,0,0,0,48,54.2%   27.1%   10.4%   4.2%   4.2%,1,1,2022,268
TFL 129,Reading and Writing 1,PED,0,9,22,7,7,2,0,0,0,0,0,47,19.1%   46.8%   14.9%   14.9%   4.3%,1,1,2022,430
TFL 129,Reading and Writing 1,PED,0,16,5,2,0,0,0,0,0,0,0,23,69.6%   21.7%   8.7%   0%   0%,1,1,2022,266
TFL 129,Reading and Writing 1,PED,0,5,12,7,0,0,2,0,0,0,0,26,19.2%   46.2%   26.9%   0%   7.7%,1,1,2022,269
TFL 129,Reading and Writing 1,PED,0,3,17,10,7,7,4,0,0,0,0,48,6.3%   35.4%   20.8%   14.6%   22.9%,1,1,2022,276
TFL 129,Reading and Writing 1,PED,0,17,23,9,0,0,3,0,0,0,0,52,32.7%   44.2%   17.3%   0%   5.8%,0,1,2022,404
TFL 138,Pedagogy,PED,0,3,88,69,16,8,8,0,0,0,13,205,1.5%   42.9%   33.7%   7.8%   7.8%,1,1,2022,288
TFL 144,Foreıgn Language (second) -1 (A1): Chinese,PED,0,10,6,2,1,0,1,0,0,0,1,21,47.6%   28.6%   9.5%   4.8%   4.8%,1,1,2022,281
TFL 144,Foreıgn Language (second) -1 (A1): Chinese,PED,0,19,12,3,0,0,2,0,0,0,0,36,52.8%   33.3%   8.3%   0%   5.6%,1,1,2022,490
TFL 146,Foreıgn Language (second) -1 (A2-B1): Turkish,PED,1,28,29,11,6,1,2,0,0,0,0,77,36.4%   37.7%   14.3%   7.8%   3.9%,1,1,2022,213
TFL 150,Foreıgn Language (second) -1 (A1): French,PED,0,31,18,7,1,2,3,0,0,0,0,62,50%   29%   11.3%   1.6%   8.1%,0,1,2022,491
TFL 152,Foreıgn Language (second) -1 (A1): Korean,PED,0,54,30,6,1,0,0,0,0,0,0,91,59.3%   33%   6.6%   1.1%   0%,1,1,2022,492
TFL 152,Foreıgn Language (second) -1 (A1): Korean,PED,1,17,3,2,1,1,0,0,0,0,0,24,70.8%   12.5%   8.3%   4.2%   4.2%,0,1,2022,290
TFL 154,Foreıgn Language (second) -1 (A1): German,PED,0,5,6,7,2,0,0,0,0,0,0,20,25%   30%   35%   10%   0%,1,1,2022,296
TFL 154,Foreıgn Language (second) -1 (A1): German,PED,0,18,16,10,8,1,2,0,0,0,0,55,32.7%   29.1%   18.2%   14.5%   5.5%,1,1,2022,285
TFL 204,Second FL(3)- French (A2-B1),PED,0,7,10,11,5,1,0,0,0,0,0,34,20.6%   29.4%   32.4%   14.7%   2.9%,1,1,2022,282
TFL 204,Second FL(3)- French (A2-B1),PED,0,9,6,5,0,0,1,0,0,0,0,21,42.9%   28.6%   23.8%   0%   4.8%,1,1,2022,99
TFL 204,Second FL(3)- French (A2-B1),PED,0,8,3,1,4,0,2,0,0,0,0,18,44.4%   16.7%   5.6%   22.2%   11.1%,0,1,2022,491
TFL 206,Second FL(3)- Chinese (A2-B1),PED,0,9,11,8,9,1,2,0,0,0,0,40,22.5%   27.5%   20%   22.5%   7.5%,1,1,2022,281
TFL 207,Academic Writing (C1),PED,0,4,14,3,0,0,1,0,0,0,0,22,18.2%   63.6%   13.6%   0%   4.5%,0,1,2022,307
TFL 207,Academic Writing (C1),PED,0,0,8,6,5,7,4,0,0,0,0,30,0%   26.7%   20%   16.7%   36.7%,1,1,2022,294
TFL 207,Academic Writing (C1),BS,0,6,14,17,8,0,0,0,0,0,0,45,13.3%   31.1%   37.8%   17.8%   0%,1,1,2022,274
TFL 207,Academic Writing (C1),PED,0,6,14,17,8,0,0,0,0,0,0,45,13.3%   31.1%   37.8%   17.8%   0%,1,1,2022,274
TFL 207,Academic Writing (C1),PED,0,5,22,5,4,2,4,0,0,0,1,43,11.6%   51.2%   11.6%   9.3%   14%,1,1,2022,348
TFL 207,Academic Writing (C1),PED,0,8,13,1,0,0,0,0,0,0,0,22,36.4%   59.1%   4.5%   0%   0%,1,1,2022,266
TFL 207,Academic Writing (C1),PED,1,61,30,11,8,1,2,0,0,0,0,113,54%   26.5%   9.7%   7.1%   2.7%,0,1,2022,302
TFL 208,Second FL(3)- Turkish (B1),PED,1,22,17,7,4,0,3,0,0,0,1,54,40.7%   31.5%   13%   7.4%   5.6%,1,1,2022,213
TFL 211,Educational Practicum (orientation),PED,0,4,8,3,2,1,1,0,0,0,0,19,21.1%   42.1%   15.8%   10.5%   10.5%,1,1,2022,493
TFL 211,Educational Practicum (orientation),PED,0,4,3,3,1,0,3,0,0,0,1,15,26.7%   20%   20%   6.7%   20%,0,1,2022,291
TFL 211,Educational Practicum (orientation),PED,0,34,2,0,0,0,2,0,0,0,0,38,89.5%   5.3%   0%   0%   5.3%,0,1,2022,273
TFL 211,Educational Practicum (orientation),PED,0,9,7,2,0,1,0,0,0,0,0,19,47.4%   36.8%   10.5%   0%   5.3%,0,1,2022,279
TFL 211,Educational Practicum (orientation),PED,0,12,6,1,0,0,0,0,0,0,0,19,63.2%   31.6%   5.3%   0%   0%,1,1,2022,268
TFL 211,Educational Practicum (orientation),PED,0,11,21,5,1,0,1,0,0,0,0,39,28.2%   53.8%   12.8%   2.6%   2.6%,1,1,2022,348
TFL 211,Educational Practicum (orientation),PED,0,12,6,1,0,0,0,0,0,0,0,19,63.2%   31.6%   5.3%   0%   0%,1,1,2022,269
TFL 211,Educational Practicum (orientation),PED,0,13,5,1,0,0,1,0,0,0,0,20,65%   25%   5%   0%   5%,1,1,2022,494
TFL 211,Educational Practicum (orientation),PED,0,14,5,0,0,0,0,0,0,0,1,20,70%   25%   0%   0%   0%,1,1,2022,293
TFL 214,Second FL(3)-Korean (A2-B1),PED,0,27,34,6,1,0,1,0,0,0,0,69,39.1%   49.3%   8.7%   1.4%   1.4%,1,1,2022,492
TFL 215,Developmental Psychology,PED,0,140,81,7,1,0,4,0,0,0,0,233,60.1%   34.8%   3%   0.4%   1.7%,1,1,2022,289
TFL 262,Second FL(3)- German (A2-B1),PED,0,9,18,15,5,1,0,0,0,0,0,48,18.8%   37.5%   31.3%   10.4%   2.1%,1,1,2022,296
TFL 271,Foreign Language 3 (General English -В2 level),PED,0,2,1,2,5,0,0,0,0,0,0,10,20%   10%   20%   50%   0%,1,1,2022,60
TFL 333,Critical thinking strategies,PED,0,33,35,13,5,1,1,0,0,0,1,89,37.1%   39.3%   14.6%   5.6%   2.2%,1,1,2022,297
TFL 333,Critical thinking strategies,PED,0,1,35,38,11,4,1,0,0,0,0,90,1.1%   38.9%   42.2%   12.2%   5.6%,1,1,2022,292
TFL 333,Critical thinking strategies,PED,1,12,36,14,16,2,0,0,0,0,2,82,14.6%   43.9%   17.1%   19.5%   2.4%,1,1,2022,295
TFL 359,Public Speaking (English;C1-C2),PED,0,17,20,3,2,0,2,0,0,0,1,45,37.8%   44.4%   6.7%   4.4%   4.4%,1,1,2022,297
TFL 359,Public Speaking (English;C1-C2),PED,0,10,33,13,5,1,3,0,0,0,0,65,15.4%   50.8%   20%   7.7%   6.2%,1,1,2022,292
TFL 359,Public Speaking (English;C1-C2),PED,0,33,45,18,4,0,3,0,0,0,0,103,32%   43.7%   17.5%   3.9%   2.9%,1,1,2022,269
TFL 359,Public Speaking (English;C1-C2),PED,0,31,19,5,3,0,1,0,0,0,0,59,52.5%   32.2%   8.5%   5.1%   1.7%,1,1,2022,293
TFL 366,Research Methods,PED,0,9,5,6,0,0,3,0,0,0,0,23,39.1%   21.7%   26.1%   0%   13%,1,1,2022,287
TFL 367,Innovative Trends in Education,PED,0,24,30,11,2,0,2,0,0,0,0,69,34.8%   43.5%   15.9%   2.9%   2.9%,1,1,2022,494
TFL 367,Innovative Trends in Education,PED,0,51,69,49,17,5,12,0,0,0,0,203,25.1%   34%   24.1%   8.4%   8.4%,1,1,2022,293
TFL 371,Second FL(5)-Chinese (B1),PED,0,4,1,4,3,0,1,0,0,0,0,13,30.8%   7.7%   30.8%   23.1%   7.7%,1,1,2022,281
TFL 371,Second FL(5)-Chinese (B1),PED,0,3,2,7,2,0,0,0,0,0,0,14,21.4%   14.3%   50%   14.3%   0%,1,1,2022,490
TFL 373,Second Fl(5)-French (B1),PED,0,13,19,11,7,0,4,0,0,0,0,54,24.1%   35.2%   20.4%   13%   7.4%,1,1,2022,99
TFL 375,Second FL(5)-Turkish (B1-B2),PED,1,3,7,8,10,1,0,0,0,0,0,29,10.3%   24.1%   27.6%   34.5%   3.4%,0,1,2022,223
TFL 377,Second FL(5)-Korean (B1),PED,1,29,13,6,3,0,1,0,0,0,0,52,55.8%   25%   11.5%   5.8%   1.9%,0,1,2022,290
TFL 379,Second FL(5)-German (B1),PED,0,2,6,10,3,0,0,0,0,0,0,21,9.5%   28.6%   47.6%   14.3%   0%,1,1,2022,296
TFL 379,Second FL(5)-German (B1),PED,0,10,11,4,4,0,1,0,0,0,0,30,33.3%   36.7%   13.3%   13.3%   3.3%,1,1,2022,285
TFL 383,English Lexicology and Stylistics,PED,1,34,17,7,4,0,7,0,0,0,0,69,49.3%   24.6%   10.1%   5.8%   10.1%,1,1,2022,59
TFL 438,Assessment in Foreign Language Teaching,PED,0,30,59,53,34,9,12,0,0,0,0,197,15.2%   29.9%   26.9%   17.3%   10.7%,0,1,2022,291
TFL 439,Practice of English Language Teaching: Peer Teaching,PED,0,21,45,27,2,1,6,0,0,0,0,102,20.6%   44.1%   26.5%   2%   6.9%,0,1,2022,279
TFL 439,Practice of English Language Teaching: Peer Teaching,PED,0,4,13,4,1,0,2,0,0,0,0,24,16.7%   54.2%   16.7%   4.2%   8.3%,1,1,2022,274
TFL 439,Practice of English Language Teaching: Peer Teaching,PED,0,12,24,26,16,1,3,0,0,0,0,82,14.6%   29.3%   31.7%   19.5%   4.9%,1,1,2022,182
TFL 451,Instructional Technologies and Materials Development,PED,0,47,0,0,0,0,1,0,0,0,0,48,97.9%   0%   0%   0%   2.1%,0,1,2022,273
TFL 451,Instructional Technologies and Materials Development,PED,0,12,10,1,0,0,1,0,0,0,0,24,50%   41.7%   4.2%   0%   4.2%,1,1,2022,298
TFL 451,Instructional Technologies and Materials Development,PED,0,12,17,14,4,0,4,0,0,0,0,51,23.5%   33.3%   27.5%   7.8%   7.8%,1,1,2022,348
TFL 451,Instructional Technologies and Materials Development,PED,0,19,39,15,1,0,1,0,0,0,0,75,25.3%   52%   20%   1.3%   1.3%,1,1,2022,494
TFL 454,Major field exam,PED,0,0,0,0,1,0,0,0,0,0,0,1,0%   0%   0%   100%   0%,1,1,2022,348
TFL 522,Teaching Practice,PED,1,13,15,1,0,0,5,0,0,0,0,34,38.2%   44.1%   2.9%   0%   14.7%,1,1,2022,301
TFL 539,History and Philosophy of Science (of Applied Linguistics and TEFL),PED,1,18,16,1,0,0,3,0,0,0,0,38,47.4%   42.1%   2.6%   0%   7.9%,1,1,2022,299
TFL 541,Psychology of Management (in Educational Organizations),PED,0,13,15,1,0,0,3,0,0,0,0,32,40.6%   46.9%   3.1%   0%   9.4%,1,1,2022,289
TFL 544,Tertiary Teaching: Special Issues of TEFL Pedagogy in Higher Education,PED,1,3,18,6,3,1,3,0,0,0,0,34,8.8%   52.9%   17.6%   8.8%   11.8%,1,1,2022,301
TFL 549,Foreign Language (professional) (Advanced Grammar of English (C1-C2),PED,1,7,13,5,2,2,3,0,0,0,0,32,21.9%   40.6%   15.6%   6.3%   15.6%,1,1,2022,260
TFL 554,Foreign Language (for specific purposes),PED,1,22,2,0,0,0,3,0,0,0,0,27,81.5%   7.4%   0%   0%   11.1%,0,1,2022,302
TFL 613,Trending Approaches in TEFL: CLIL and PBL,PED,1,7,29,17,4,0,1,0,0,0,0,58,12.1%   50%   29.3%   6.9%   1.7%,1,1,2022,295
TFL 615,Educational Administration and Entrepreneurship,PED,1,49,7,2,0,0,0,0,0,0,0,58,84.5%   12.1%   3.4%   0%   0%,1,1,2022,303
TFL 629,Graduate Seminars: Data Analysis in Educational Research,PED,0,23,29,4,1,0,2,0,0,0,0,59,39%   49.2%   6.8%   1.7%   3.4%,1,1,2022,274
TFL 631,Qualitative Methods in Educational Research,PED,1,29,27,1,1,0,0,0,0,0,0,58,50%   46.6%   1.7%   1.7%   0%,1,1,2022,299
TFL 637,Training for Additional Qualified Certification: CELTA,PED,1,12,40,5,1,0,2,0,0,0,0,60,20%   66.7%   8.3%   1.7%   3.3%,0,1,2022,275
TFL 649,Master's Research Practicum 3 (Data Collection & Analysis),PED,1,0,0,0,0,0,0,53,2,0,0,55,0%   0%   0%   0%   0%,1,1,2022,260
TFL 651,Quantitative Methods in Educational Research,PED,1,19,6,1,1,1,4,0,0,0,0,32,59.4%   18.8%   3.1%   3.1%   15.6%,1,1,2022,303
TFL 715,Intercultural Communication Research in TESOL,PED,1,1,3,0,0,0,0,0,0,0,0,4,25%   75%   0%   0%   0%,1,1,2022,301
TFL 739,Academic Writing,PED,1,3,2,0,0,0,0,0,0,0,0,5,60%   40%   0%   0%   0%,1,1,2022,260
TFL 740,CLIL Approach and Project-Based Learning in Higher Education,PED,1,3,1,0,0,0,0,0,0,0,0,4,75%   25%   0%   0%   0%,1,1,2022,260
TFL 811,Graduate Seminars: Research Article Presentations -1,PED,1,0,0,0,0,0,0,1,0,0,0,1,0%   0%   0%   0%   0%,1,1,2022,303
TFL 811,Graduate Seminars: Research Article Presentations -1,PED,1,0,0,0,0,0,0,1,0,0,0,1,0%   0%   0%   0%   0%,1,1,2022,495
TFL 811,Graduate Seminars: Research Article Presentations -1,PED,0,0,0,0,0,0,0,1,0,0,0,1,0%   0%   0%   0%   0%,1,1,2022,239
TFL 811,Graduate Seminars: Research Article Presentations -1,PED,1,0,0,0,0,0,0,2,0,0,0,2,0%   0%   0%   0%   0%,1,1,2022,295
TRA 103,Foreign language (В1) ENGLISH - 1,PED,0,20,37,10,2,0,1,0,0,0,0,70,28.6%   52.9%   14.3%   2.9%   1.4%,1,1,2022,272
TRA 103,Foreign language (В1) ENGLISH - 1,PED,0,21,27,8,1,0,2,0,0,0,0,59,35.6%   45.8%   13.6%   1.7%   3.4%,1,1,2022,489
TRA 103,Foreign language (В1) ENGLISH - 1,PED,0,5,27,10,3,4,2,0,0,0,0,51,9.8%   52.9%   19.6%   5.9%   11.8%,1,1,2022,265
TRA 103,Foreign language (В1) ENGLISH - 1,PED,0,21,18,8,2,0,2,0,0,0,0,51,41.2%   35.3%   15.7%   3.9%   3.9%,1,1,2022,268
TRA 103,Foreign language (В1) ENGLISH - 1,PED,0,13,30,5,3,0,0,0,0,0,0,51,25.5%   58.8%   9.8%   5.9%   0%,1,1,2022,276
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,27,16,2,0,0,1,0,0,0,0,46,58.7%   34.8%   4.3%   0%   2.2%,1,1,2022,272
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,3,14,2,2,1,1,0,0,0,0,23,13%   60.9%   8.7%   8.7%   8.7%,1,1,2022,60
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,12,17,13,3,0,1,0,0,0,0,46,26.1%   37%   28.3%   6.5%   2.2%,1,1,2022,267
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,44,3,0,0,0,2,0,0,0,0,49,89.8%   6.1%   0%   0%   4.1%,0,1,2022,273
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,13,38,12,3,0,2,0,0,0,0,68,19.1%   55.9%   17.6%   4.4%   2.9%,1,1,2022,298
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,36,29,3,3,0,1,0,0,0,0,72,50%   40.3%   4.2%   4.2%   1.4%,1,1,2022,266
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,15,18,4,3,2,2,0,0,0,0,44,34.1%   40.9%   9.1%   6.8%   9.1%,1,1,2022,182
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,7,10,5,1,0,1,0,0,0,0,24,29.2%   41.7%   20.8%   4.2%   4.2%,0,1,2022,271
TRA 217,Major Foreign Language (B2): English in Intercultural Communication Contexts -1,PED,0,11,4,2,0,3,3,0,0,0,0,23,47.8%   17.4%   8.7%   0%   26.1%,0,1,2022,491
TRA 219,Translation and Interpreting Internship 1,PED,0,52,10,5,0,0,3,0,0,0,0,70,74.3%   14.3%   7.1%   0%   4.3%,0,1,2022,67
TRA 219,Translation and Interpreting Internship 1,PED,0,13,19,4,0,0,7,0,0,0,2,45,28.9%   42.2%   8.9%   0%   15.6%,1,1,2022,60
TRA 219,Translation and Interpreting Internship 1,PED,1,16,5,0,0,0,2,0,0,0,0,23,69.6%   21.7%   0%   0%   8.7%,1,1,2022,59
TRA 220,Written Translation of Modern Texts,PED,0,15,19,21,4,6,5,0,0,0,0,70,21.4%   27.1%   30%   5.7%   15.7%,0,1,2022,306
TRA 220,Written Translation of Modern Texts,PED,0,23,27,7,1,0,4,0,0,0,0,62,37.1%   43.5%   11.3%   1.6%   6.5%,1,1,2022,287
TRA 250,Introduction to Translation,PED,0,15,39,48,24,3,10,0,0,0,1,140,10.7%   27.9%   34.3%   17.1%   9.3%,1,1,2022,60
TRA 301,Practice of Literary Translation (Kazakh/ Russian/ English),PED,0,0,12,5,7,0,1,0,0,0,0,25,0%   48%   20%   28%   4%,1,1,2022,60
TRA 323,Consecutive interpreting 1,PED,0,7,9,3,4,0,0,0,0,0,0,23,30.4%   39.1%   13%   17.4%   0%,1,1,2022,60
TRA 331,Techniques of Financial and Official Texts Translation (Kazakh/Russian/English),PED,0,3,11,8,2,0,0,0,0,0,0,24,12.5%   45.8%   33.3%   8.3%   0%,0,1,2022,306
TRA 455,Simultaneous Interpretation,PED,0,5,4,1,1,0,3,0,0,0,0,14,35.7%   28.6%   7.1%   7.1%   21.4%,0,1,2022,306
